"","city","tmpd","dptp","date","pm25tmean2","pm10tmean2","o3tmean2","no2tmean2"
"375","chic",1.5,-1.625,1988-01-10,NA,36.333333333,6.9166666667,31.175
"376","chic",24,22.25,1988-01-11,NA,39,6.4791666667,25.883333333
"377","chic",28.5,15.5,1988-01-12,NA,43,16.9375,16.528623188
"378","chic",12,-0.375,1988-01-13,NA,51,13.854166667,21.423484848
"379","chic",11,9.375,1988-01-14,NA,46,3.4583333333,32.825
"380","chic",28,22.75,1988-01-15,NA,28,4.2291666667,24.6
"381","chic",39,29.25,1988-01-16,NA,32,14.145833333,19.229166667
"382","chic",37,32.25,1988-01-17,NA,26,6.3541666667,24.820833333
"383","chic",33.5,32.375,1988-01-18,NA,NA,8.7171052632,28.923809524
"384","chic",35.5,34.625,1988-01-19,NA,39,13.125,23.518181818
"385","chic",34,27.375,1988-01-20,NA,23.5,6.5069444444,21.038043478
"386","chic",28.5,21.125,1988-01-21,NA,20,16.229166667,21.358333333
"387","chic",27,23.625,1988-01-22,NA,27.166666667,6.625,19.928113553
"388","chic",21,25.75,1988-01-23,NA,23,7,17.495833333
"389","chic",24.5,17,1988-01-24,NA,26,7.5,16.0375
"390","chic",14.5,-2.75,1988-01-25,NA,34,6.7083333333,18.766666667
"391","chic",9,-0.5,1988-01-26,NA,45,6.875,27.124729437
"392","chic",7,11.25,1988-01-27,NA,51,7.3043478261,33.983787879
"393","chic",21.5,19.25,1988-01-28,NA,46,9.3333333333,31.377536232
"394","chic",35.5,40.5,1988-01-29,NA,37,13.458333333,33.374848485
"395","chic",50.5,47.5,1988-01-30,NA,23,26.541666667,15.466666667
"396","chic",46,31.875,1988-01-31,NA,42,19.125,13.845833333
"397","chic",28,21.375,1988-02-01,NA,13,24.125,16.515909091
"398","chic",22.5,17.75,1988-02-02,NA,23,29.083333333,16.725
"399","chic",24,20.125,1988-02-03,NA,36,13.291666667,28.466666667
"400","chic",16.5,6.625,1988-02-04,NA,52,13.625,25.327536232
"401","chic",4,-10.75,1988-02-05,NA,37,18.208333333,16.566666667
"402","chic",3,-3.125,1988-02-06,NA,39,19.833333333,13.854166667
"403","chic",16.5,8.375,1988-02-07,NA,32,20.375,15.733333333
"404","chic",14.5,16.25,1988-02-08,NA,43,12.416666667,29.954761905
"405","chic",17.5,7.125,1988-02-09,NA,38.8,12.666666667,31.241666667
"406","chic",16,17.625,1988-02-10,NA,36,24.875,29.183333333
"407","chic",16,9,1988-02-11,NA,28,28.041666667,17.0625
"408","chic",9,0.25,1988-02-12,NA,44,20.375,26.8
"409","chic",7,3.5,1988-02-13,NA,42,13.083333333,37.966666667
"410","chic",27.5,38.625,1988-02-14,NA,NA,9.8333333333,30.766666667
"411","chic",26,11.875,1988-02-15,NA,29,20.666666667,20.625
"412","chic",26.5,27.125,1988-02-16,NA,34,6.4166666667,29.4875
"413","chic",31,23.125,1988-02-17,NA,60,9.9583333333,39.70936853
"414","chic",31.5,27,1988-02-18,NA,62,9.25,44.310606061
"415","chic",32,29.375,1988-02-19,NA,77,8.6666666667,49.018939394
"416","chic",21.5,-2.625,1988-02-20,NA,37,24.291666667,14.348958333
"417","chic",16.5,20.125,1988-02-21,NA,23.333333333,17.833333333,21.489583333
"418","chic",40,29,1988-02-22,NA,23,17.354166667,16.796875
"419","chic",27,13,1988-02-23,NA,44,23,13.645833333
"420","chic",22,7.875,1988-02-24,NA,65,22.25,24.922348485
"421","chic",20.5,9.75,1988-02-25,NA,NA,15,25.986111111
"422","chic",39.5,29.625,1988-02-26,NA,54,15.083333333,28.625
"423","chic",32,22.75,1988-02-27,NA,25.666666667,37.375,17.986111111
"424","chic",34.5,31.625,1988-02-28,NA,54,19.291666667,28.236111111
"425","chic",39.5,26.375,1988-02-29,NA,29,17,27.780208333
"426","chic",41,29.375,1988-03-01,NA,30,25.708333333,22.611567982
"427","chic",35.5,24.375,1988-03-02,NA,33,28.208333333,18.71875
"428","chic",27,17,1988-03-03,NA,17,37.375,13.806818182
"429","chic",28.5,16.25,1988-03-04,NA,24.2,34.291666667,20.513888889
"430","chic",31,19.25,1988-03-05,NA,40,11.833333333,44.027777778
"431","chic",36,32.5,1988-03-06,NA,NA,18.375,29.208333333
"432","chic",42,40,1988-03-07,NA,58,11.291666667,29.625
"433","chic",48.5,42.75,1988-03-08,NA,NA,15.956521739,27.222222222
"434","chic",34,27.625,1988-03-09,NA,NA,18.541666667,21.890625
"435","chic",38,21.375,1988-03-10,NA,44,22.041666667,35.458333333
"436","chic",46.5,35.125,1988-03-11,NA,36,10.583333333,32.836904762
"437","chic",43,28.25,1988-03-12,NA,23,22.541666667,12.145833333
"438","chic",26.5,17.625,1988-03-13,NA,NA,27.125,7.7333333333
"439","chic",24,17.5,1988-03-14,NA,27,26.125,15.423333333
"440","chic",23.5,19.5,1988-03-15,NA,37,21.708333333,19.515530303
"441","chic",32.5,23.5,1988-03-16,NA,27.833333333,19.958333333,21.863095238
"442","chic",34,26,1988-03-17,NA,NA,11.854166667,27.483333333
"443","chic",34.5,17.375,1988-03-18,NA,47,17.3125,21.675
"444","chic",32,29.5,1988-03-19,NA,30,22.083333333,18.654166667
"445","chic",28.5,15,1988-03-20,NA,8,35.354166667,12.125
"446","chic",30,15.75,1988-03-21,NA,24,36.5625,16.6625
"447","chic",46.5,35,1988-03-22,NA,59.666666667,18.805555556,26.064311594
"448","chic",56,36.25,1988-03-23,NA,84,30.388888889,24.815909091
"449","chic",56.5,54.75,1988-03-24,NA,52,24.28968254,30.02397892
"450","chic",53,35.5,1988-03-25,NA,25,22.002415459,16.995833333
"451","chic",39,18.5,1988-03-26,NA,59,20.396929825,12.273245614
"452","chic",40,28.25,1988-03-27,NA,55,22.638888889,15.5
"453","chic",48.5,42.625,1988-03-28,NA,31,9.619047619,31.729166667
"454","chic",45.5,35.75,1988-03-29,NA,29,13.56547619,23.291666667
"455","chic",40.5,27.25,1988-03-30,NA,33,18.636904762,25.26257764
"456","chic",42,32,1988-03-31,NA,43,17.017857143,32.191666667
"457","chic",42,34.25,1988-04-01,NA,30,37.826086957,23.333333333
"458","chic",54,56.625,1988-04-02,NA,40,9.4107142857,21.702380952
"459","chic",53.5,44.125,1988-04-03,NA,20.166666667,22.666666667,20.782142857
"460","chic",57.5,51.625,1988-04-04,NA,NA,27.466356108,23.115424431
"461","chic",69.5,57.5,1988-04-05,NA,42,30.666666667,26.653125
"462","chic",50,28.75,1988-04-06,NA,18,31.267857143,11.883605072
"463","chic",50,25.25,1988-04-07,NA,32,23.4373706,22.819180254
"464","chic",51.5,28.75,1988-04-08,NA,32,18.875,38.178571429
"465","chic",52.5,37.75,1988-04-09,NA,53.75,19.946428571,33.4375
"466","chic",43,33.75,1988-04-10,NA,35,17.464285714,16.663194444
"467","chic",46,22.875,1988-04-11,NA,31,28.87329932,11.940901361
"468","chic",47.5,23.25,1988-04-12,NA,38,27.69047619,20.755952381
"469","chic",53,38.5,1988-04-13,NA,NA,28.583333333,35.814588879
"470","chic",43,28.875,1988-04-14,NA,25,26.056122449,19.623717768
"471","chic",41.5,25.5,1988-04-15,NA,27,24.112338748,21.036092033
"472","chic",47.5,27.5,1988-04-16,NA,43,21.773809524,25.684895833
"473","chic",59,37.875,1988-04-17,NA,76,39,16.380208333
"474","chic",42.5,17.875,1988-04-18,NA,41,30.101190476,19.442708333
"475","chic",40.5,14.75,1988-04-19,NA,52,21.773809524,31.8046875
"476","chic",45.5,35.25,1988-04-20,NA,52,20.994047619,33.296875
"477","chic",37,28.75,1988-04-21,NA,35.6,18.494047619,39.934289749
"478","chic",45.5,30.375,1988-04-22,NA,51,25.55952381,21.323660714
"479","chic",44,34.375,1988-04-23,NA,44,21.31547619,15.732638889
"480","chic",45,30.125,1988-04-24,NA,34,24.886904762,17.963541667
"481","chic",54,36.375,1988-04-25,NA,44,21.535714286,28.177196558
"482","chic",48.5,35.875,1988-04-26,NA,19,22.383152174,21.613095238
"483","chic",39.5,34.625,1988-04-27,NA,16.8,24.959109731,10.976902174
"484","chic",48.5,28.375,1988-04-28,NA,33,26.31573499,19.777656221
"485","chic",49,25.375,1988-04-29,NA,48,22.346088435,31.223214286
"486","chic",54,26.5,1988-04-30,NA,33,22.958333333,35.923295455
"487","chic",53,29.625,1988-05-01,NA,33,32.273809524,32.911458333
"488","chic",57,27.75,1988-05-02,NA,50,35.321428571,31.283114035
"489","chic",56.5,39.125,1988-05-03,NA,46,35.291666667,26.319413635
"490","chic",52.5,31.875,1988-05-04,NA,48,33.438707729,26.079542687
"491","chic",54.5,34.875,1988-05-05,NA,53,28.108997585,26.427872475
"492","chic",61.5,38.125,1988-05-06,NA,60,26.469202899,29.361692584
"493","chic",62,40.875,1988-05-07,NA,83,34.0625,27.145833333
"494","chic",67.5,53.25,1988-05-08,NA,365,48.805555556,12.249547101
"495","chic",56,52.625,1988-05-09,NA,28,25.701388889,12.833333333
"496","chic",57,49.5,1988-05-10,NA,36,19.141666667,22.024056895
"497","chic",60.5,41.25,1988-05-11,NA,59,24.55,31.017494824
"498","chic",67,52.5,1988-05-12,NA,55,33.763888889,29.003633271
"499","chic",58,33.625,1988-05-13,NA,30,30.035714286,14.56335034
"500","chic",60,39.875,1988-05-14,NA,60,28.453571429,21.669642857
"501","chic",71,54.125,1988-05-15,NA,61.6,35.892857143,14.829174901
"502","chic",55.5,40.25,1988-05-16,NA,NA,23.875,13.097222222
"503","chic",52,34.375,1988-05-17,NA,29,26.870082816,12.298809524
"504","chic",55,44.875,1988-05-18,NA,35,27.672619048,16.979070205
"505","chic",60,36.625,1988-05-19,NA,43,30.523809524,23.405247721
"506","chic",63,51.75,1988-05-20,NA,63,29.46247412,27.585858586
"507","chic",64.5,50.25,1988-05-21,NA,48.25,41.470238095,25.908333333
"508","chic",66,53.625,1988-05-22,NA,NA,41.388888889,13.420833333
"509","chic",53.5,52.25,1988-05-23,NA,43,19.988095238,18.720082816
"510","chic",53,28,1988-05-24,NA,26,32.29484127,10.751893939
"511","chic",48.5,35.5,1988-05-25,NA,25,24.077380952,18.548913043
"512","chic",60.5,42.375,1988-05-26,NA,52,27.869047619,26.029389881
"513","chic",69.5,45.375,1988-05-27,NA,63.75,41.571428571,27.336309524
"514","chic",73,49.75,1988-05-28,NA,NA,41.755952381,29.535714286
"515","chic",74,51.875,1988-05-29,NA,NA,46.589285714,26.588029085
"516","chic",75.5,52,1988-05-30,NA,75,52.75,24.091636473
"517","chic",76,52.75,1988-05-31,NA,148,50.904761905,39.352175894
"518","chic",76.5,54,1988-06-01,NA,142,49.201680672,44.596638655
"519","chic",63,47,1988-06-02,NA,46.6,31.142006803,17.333928571
"520","chic",58.5,37.5,1988-06-03,NA,28,26.776397516,14.300724638
"521","chic",62.5,40.5,1988-06-04,NA,54,24.420918367,23.860679289
"522","chic",73,49.125,1988-06-05,NA,68,44.523809524,20
"523","chic",78,48.75,1988-06-06,NA,NA,50.436594203,26.053941549
"524","chic",79,51.125,1988-06-07,NA,139,54.178571429,34.679769845
"525","chic",63,46.125,1988-06-08,NA,70.8,31.017857143,26.31527915
"526","chic",56,32.375,1988-06-09,NA,NA,31.683488613,13.68736413
"527","chic",56,34.625,1988-06-10,NA,30,26.119047619,25.774621212
"528","chic",67,41.625,1988-06-11,NA,50,34.148809524,29.848958333
"529","chic",72,48.25,1988-06-12,NA,50,47.682291667,30.96875
"530","chic",78,48.5,1988-06-13,NA,75,49.35659585,33.522367013
"531","chic",82,53.625,1988-06-14,NA,88.25,54.108333333,26.758355978
"532","chic",81.5,53.625,1988-06-15,NA,78,47.442708333,23.693758544
"533","chic",71,47.125,1988-06-16,NA,39,28.702380952,19.099296537
"534","chic",68.5,53.25,1988-06-17,NA,46,32.328125,31.212121212
"535","chic",74.5,52.875,1988-06-18,NA,55,41.23139881,38.978940217
"536","chic",82,55.875,1988-06-19,NA,NA,59.125,20.114583333
"537","chic",88.5,70.25,1988-06-20,NA,88,61.677083333,25.640269151
"538","chic",86.5,66.125,1988-06-21,NA,81,52.875905797,33.124188312
"539","chic",82.5,67.25,1988-06-22,NA,84,54.641173246,19.838095238
"540","chic",70,50.75,1988-06-23,NA,26,28.845238095,16.159170486
"541","chic",77.5,63.25,1988-06-24,NA,NA,36.026041667,31.673654244
"542","chic",84.5,57.5,1988-06-25,NA,NA,59.067708333,15.276785714
"543","chic",63.5,44.875,1988-06-26,NA,20.6,25.416666667,7.8720238095
"544","chic",64,42.875,1988-06-27,NA,21,18.429315476,19.049319728
"545","chic",72.5,58.5,1988-06-28,NA,NA,36.018995098,25.195323393
"546","chic",63,44.375,1988-06-29,NA,17,26.982142857,14.285455487
"547","chic",61.5,46.125,1988-06-30,NA,11,23.619791667,13.523809524
"548","chic",66,47.375,1988-07-01,NA,19,22.765625,20.863095238
"549","chic",65,44.375,1988-07-02,NA,26.6,22.53125,21.625
"550","chic",69.5,47.875,1988-07-03,NA,NA,38.380208333,32.494047619
"551","chic",73,49.875,1988-07-04,NA,51,47.075860507,38.056603076
"552","chic",79.5,56.75,1988-07-05,NA,NA,57.748414855,51.448681006
"553","chic",82.5,60.625,1988-07-06,NA,116,55.086118538,62.479984064
"554","chic",85,58.375,1988-07-07,NA,116,58.886425395,46.273421325
"555","chic",83,59.875,1988-07-08,NA,106.8,48.890625,44.49702381
"556","chic",82.5,57.25,1988-07-09,NA,85,49.026041667,38.491071429
"557","chic",75.5,64.625,1988-07-10,NA,NA,41.422619048,21.700520833
"558","chic",76.5,57.5,1988-07-11,NA,42,34.872961957,24.445910973
"559","chic",71.5,60.375,1988-07-12,NA,14,27.541666667,21.947204969
"560","chic",80,65.875,1988-07-13,NA,50,32.609375,22.851785714
"561","chic",87,57.75,1988-07-14,NA,62,45.925724638,25.97979798
"562","chic",86.5,70.5,1988-07-15,NA,78,41.962009804,34.799719888
"563","chic",85,69.625,1988-07-16,NA,53,37.729166667,21.854166667
"564","chic",78,61,1988-07-17,NA,22,30.484375,18.9609375
"565","chic",71.5,66.25,1988-07-18,NA,NA,23.192708333,31.624900462
"566","chic",75,58.375,1988-07-19,NA,35,26.020833333,26.16991342
"567","chic",74,63.875,1988-07-20,NA,33.5,27.163949275,24.102613872
"568","chic",71.5,61.125,1988-07-21,NA,32,25.057291667,28.563923395
"569","chic",71,59.125,1988-07-22,NA,15,26.677083333,19.305735931
"570","chic",72,59.5,1988-07-23,NA,28,27.572916667,21.401785714
"571","chic",75.5,57.375,1988-07-24,NA,54,35.932291667,27.782738095
"572","chic",75.5,64.75,1988-07-25,NA,39,38.959753788,24.762269433
"573","chic",73.5,55.75,1988-07-26,NA,22,23.010416667,15.630952381
"574","chic",76,60.375,1988-07-27,NA,59,32.335371377,31.333333333
"575","chic",84,62.5,1988-07-28,NA,68,49.098958333,30.944047619
"576","chic",83,68.5,1988-07-29,NA,73,59.541666667,28.183300395
"577","chic",82.5,68.875,1988-07-30,NA,40,48.208333333,23.151041667
"578","chic",79,62.75,1988-07-31,NA,NA,42.364583333,23.854366987
"579","chic",89,71.125,1988-08-01,NA,67.2,44.14990942,25.963088768
"580","chic",89.5,70.375,1988-08-02,NA,67,49.849486715,25.919729614
"581","chic",88,67.375,1988-08-03,NA,65,40.641757246,27.739583333
"582","chic",87,71.5,1988-08-04,NA,66,42.184556159,30.26239001
"583","chic",76.5,60.125,1988-08-05,NA,64,36.505208333,23.125
"584","chic",76.5,51.75,1988-08-06,NA,NA,36.5625,30.473214286
"585","chic",78,53.625,1988-08-07,NA,38.333333333,41.883413462,28.630390443
"586","chic",84,70.75,1988-08-08,NA,67,53.967013889,23.277867965
"587","chic",79,73,1988-08-09,NA,68,30.916666667,34.123550725
"588","chic",76.5,72,1988-08-10,NA,36,30.479166667,34.997619048
"589","chic",82,73.375,1988-08-11,NA,NA,28.467532468,31.12670068
"590","chic",83.5,69.625,1988-08-12,NA,66,26.609375,35.0625
"591","chic",83.5,73.625,1988-08-13,NA,70.2,35.921875,22.171262255
"592","chic",83,76.625,1988-08-14,NA,NA,40.348958333,13.351190476
"593","chic",84,70.5,1988-08-15,NA,32,38.597986443,24.906567029
"594","chic",86,73.125,1988-08-16,NA,69,34.390625,34.38657244
"595","chic",88,66.375,1988-08-17,NA,71,39.312397069,23.505208333
"596","chic",80.5,68.375,1988-08-18,NA,63,34.697237319,22.805952381
"597","chic",71.5,62.875,1988-08-19,NA,28.75,14.927083333,17.886284722
"598","chic",73,62.125,1988-08-20,NA,31,37.114583333,20.342798913
"599","chic",70.5,54.875,1988-08-21,NA,NA,27.229166667,22.604846014
"600","chic",70,59.75,1988-08-22,NA,39,24.692708333,29.989583333
"601","chic",75,55.375,1988-08-23,NA,47,32.708333333,19.994791667
"602","chic",71,52.375,1988-08-24,NA,89,21.796875,26.347798845
"603","chic",69.5,42.625,1988-08-25,NA,50.4,21.385416667,23.851190476
"604","chic",66,45.375,1988-08-26,NA,41,16.510416667,24.988007851
"605","chic",65,60.125,1988-08-27,NA,NA,11.166666667,33.408967391
"606","chic",64,41.875,1988-08-28,NA,89,22,19.359375
"607","chic",60,49,1988-08-29,NA,29,19.867708333,28.050595238
"608","chic",63,49.375,1988-08-30,NA,37,20.177083333,36.426501035
"609","chic",70.5,49,1988-08-31,NA,47.4,30.890625,37.807446064
"610","chic",72,52.5,1988-09-01,NA,48,36.859375,44.351393398
"611","chic",73,57.875,1988-09-02,NA,65,34.334918478,47.38745471
"612","chic",72,53.625,1988-09-03,NA,38,32.65625,22.760416667
"613","chic",63,52.375,1988-09-04,NA,28,33.767857143,12.511904762
"614","chic",54,38,1988-09-05,NA,NA,24.202380952,12.413690476
"615","chic",55,39.625,1988-09-06,NA,30.75,15.911458333,30.125
"616","chic",60.5,37.625,1988-09-07,NA,33,27.453125,35.282608696
"617","chic",70,47.125,1988-09-08,NA,54,35.671875,38.28375447
"618","chic",66,34.75,1988-09-09,NA,66,17.40625,40.382378129
"619","chic",67.5,39.75,1988-09-10,NA,77,19.265625,51.447916667
"620","chic",71,62.375,1988-09-11,NA,NA,30.223958333,33.981431159
"621","chic",75.5,64.75,1988-09-12,NA,33.333333333,18.677083333,23.536458333
"622","chic",63,46.875,1988-09-13,NA,58,15.226041667,25.07283443
"623","chic",66,48.875,1988-09-14,NA,58,23.784429825,30.752629087
"624","chic",64.5,50.375,1988-09-15,NA,38,19.582653986,21.497395833
"625","chic",65.5,59.75,1988-09-16,NA,55,15.385416667,36.64749053
"626","chic",78,61.75,1988-09-17,NA,NA,25.239583333,24.885416667
"627","chic",76.5,62.375,1988-09-18,NA,43.4,19.760416667,19.992527174
"628","chic",67,51.25,1988-09-19,NA,26,17.083333333,19.109375
"629","chic",60,47.25,1988-09-20,NA,34,13.871527778,12.135384457
"630","chic",58.5,49.75,1988-09-21,NA,NA,9.3244047619,23.845933828
"631","chic",70,66.25,1988-09-22,NA,NA,17.482892787,33.468591191
"632","chic",60,42.125,1988-09-23,NA,NA,19.175498188,23
"633","chic",56.5,42.875,1988-09-24,NA,49,15.473958333,29.601190476
"634","chic",61.5,48.25,1988-09-25,NA,NA,23.785511364,39.398809524
"635","chic",64.5,45.875,1988-09-26,NA,NA,34.898809524,46.051242236
"636","chic",71,56.375,1988-09-27,NA,NA,27.007936508,32.686688312
"637","chic",61.5,51.625,1988-09-28,NA,NA,17.520833333,19.2734375
"638","chic",67.5,56.875,1988-09-29,NA,NA,17.494791667,39.308475379
"639","chic",68.5,60.75,1988-09-30,NA,51,12.729166667,37.405117754
"640","chic",62,56.875,1988-10-01,NA,12,10.555555556,25.547619048
"641","chic",56.5,45,1988-10-02,NA,22,19.651041667,17.700520833
"642","chic",53.5,38.125,1988-10-03,NA,NA,9.362745098,22.947916667
"643","chic",43,30.25,1988-10-04,NA,33,11.720238095,15.961309524
"644","chic",43,32.25,1988-10-05,NA,30,10.602484472,19.033514493
"645","chic",43.5,32.75,1988-10-06,NA,33.333333333,9.6428571429,27.538393445
"646","chic",47.5,33,1988-10-07,NA,NA,11.863095238,38.265625
"647","chic",52,41.125,1988-10-08,NA,56,12.619047619,36.348958333
"648","chic",54.5,47.5,1988-10-09,NA,NA,11.94047619,32.085144928
"649","chic",58,34.625,1988-10-10,NA,39,20.75,17.321428571
"650","chic",42.5,26.125,1988-10-11,NA,48,13.494047619,19.420326826
"651","chic",39,24.375,1988-10-12,NA,28.6,14.515625,23.563664596
"652","chic",39.5,23.875,1988-10-13,NA,NA,11.527529762,34.629329004
"653","chic",58,42.25,1988-10-14,NA,59,18.229166667,37.372412008
"654","chic",66.5,52,1988-10-15,NA,51,35.035714286,25.453416149
"655","chic",62.5,47.875,1988-10-16,NA,43,26.05952381,21.145833333
"656","chic",53,55.125,1988-10-17,NA,NA,4.9166666667,28.869047619
"657","chic",49.5,36.375,1988-10-18,NA,23.6,11.197781385,18.823373977
"658","chic",43.5,32.25,1988-10-19,NA,28,11.570590415,21.758172038
"659","chic",42,37.875,1988-10-20,NA,24,6.625,28.053571429
"660","chic",46.5,39,1988-10-21,NA,31,6.9270833333,21.369047619
"661","chic",42,32.5,1988-10-22,NA,32,10.265625,20.755952381
"662","chic",43.5,30.625,1988-10-23,NA,30,10.25,15.610119048
"663","chic",33.5,27.125,1988-10-24,NA,27.4,7.1202857378,16.566318758
"664","chic",35,22.125,1988-10-25,NA,34,8.5989583333,23.323596014
"665","chic",36.5,26,1988-10-26,NA,34,7.0520833333,24.903301748
"666","chic",45,40.875,1988-10-27,NA,NA,9.84375,26.7671875
"667","chic",37,21,1988-10-28,NA,39,13.520833333,19.6484375
"668","chic",33.5,12.75,1988-10-29,NA,28,13.125,26.46557971
"669","chic",33,25.875,1988-10-30,NA,26,10.541666667,29.012001812
"670","chic",39,27.625,1988-10-31,NA,36,9.5200892857,34.022321429
"671","chic",40,28,1988-11-01,NA,35,12.557291667,22.751235178
"672","chic",43.5,35.75,1988-11-02,NA,28,12.206860269,30.771212121
"673","chic",50.5,50.625,1988-11-03,NA,34,3.375,36.061458333
"674","chic",52.5,51.5,1988-11-04,NA,28,2.6470588235,33.837121212
"675","chic",41.5,36.125,1988-11-05,NA,15.6,2.7916666667,13.99702381
"676","chic",33.5,30.625,1988-11-06,NA,NA,13.625,11.8125
"677","chic",39,38,1988-11-07,NA,12,5.8695652174,23.990818511
"678","chic",42,36.875,1988-11-08,NA,40,4.5416666667,26.088541667
"679","chic",43.5,46,1988-11-09,NA,25,2.375,29.333051007
"680","chic",42.5,30.625,1988-11-10,NA,15,7.0416666667,18.827380952
"681","chic",39.5,29.25,1988-11-11,NA,23.2,8.9583333333,23.12797619
"682","chic",41.5,44,1988-11-12,NA,15,4.5416666667,22.666666667
"683","chic",45,40.875,1988-11-13,NA,12,10.583333333,16.845238095
"684","chic",47.5,34.5,1988-11-14,NA,NA,5.0833333333,34.232660455
"685","chic",56,60.375,1988-11-15,NA,NA,2.9166666667,25.966097308
"686","chic",48,24.25,1988-11-16,NA,23,11.625,11.895220588
"687","chic",38.5,28.125,1988-11-17,NA,24.2,10.291666667,23.708333333
"688","chic",43.5,30.125,1988-11-18,NA,9,2.7083333333,34.699905303
"689","chic",44,40.125,1988-11-19,NA,14,2.375,27.34375
"690","chic",36.5,28.125,1988-11-20,NA,21,6.25,17.339725379
"691","chic",33,23.375,1988-11-21,NA,21,5.4166666667,26.420845685
"692","chic",34.5,28.125,1988-11-22,NA,31,4.75,27.928125
"693","chic",41.5,35.5,1988-11-23,NA,39,3.4166666667,31.905460859
"694","chic",46.5,35,1988-11-24,NA,22,7.7916666667,30.739583333
