,head,age
5178,56.0,14.55
5179,56.9,14.55
5180,58.0,14.56
5181,53.7,14.56
5182,54.0,14.57
5183,54.0,14.57
5184,56.3,14.57
5185,56.3,14.57
5186,55.7,14.58
5187,56.5,14.58
5188,55.0,14.58
5189,51.6,14.58
5190,56.3,14.58
5191,53.7,14.59
5192,57.4,14.59
5193,56.6,14.6
5194,55.0,14.6
5195,57.0,14.6
5196,57.5,14.6
5197,55.0,14.6
5198,57.6,14.61
5199,53.0,14.61
5200,54.3,14.61
5201,53.5,14.61
5202,56.2,14.62
5203,54.5,14.63
5204,55.4,14.63
5205,54.5,14.64
5206,56.9,14.64
5207,55.6,14.64
5208,56.0,14.64
5209,55.4,14.64
5210,53.8,14.64
5211,53.9,14.65
5212,57.0,14.65
5213,58.0,14.65
5214,55.8,14.65
5215,57.6,14.66
5216,53.8,14.66
5217,56.7,14.66
5218,54.2,14.66
5219,56.4,14.66
5220,58.1,14.66
5221,54.0,14.67
5222,55.9,14.67
5223,55.0,14.67
5224,57.0,14.67
5225,57.1,14.67
5226,56.5,14.67
5227,56.7,14.67
5228,55.7,14.67
5229,57.2,14.68
5230,53.8,14.68
5231,54.5,14.69
5232,55.8,14.69
5233,57.0,14.7
5234,53.9,14.7
5235,55.4,14.7
5236,57.8,14.7
5237,57.6,14.71
5238,52.2,14.71
5239,54.2,14.71
5240,56.3,14.72
5241,58.3,14.72
5242,58.0,14.72
5243,56.3,14.72
5244,53.2,14.72
5245,56.2,14.73
5246,59.5,14.74
5247,52.9,14.74
5248,55.1,14.74
5249,57.3,14.74
5250,54.8,14.74
5251,57.0,14.75
5252,54.1,14.75
5253,57.1,14.75
5254,54.5,14.76
5255,52.0,14.76
5256,55.7,14.76
5257,56.3,14.76
5258,57.1,14.77
5259,55.2,14.77
5260,55.5,14.78
5261,54.2,14.78
5262,55.0,14.79
5263,57.0,14.8
5264,53.2,14.8
5265,54.3,14.81
5266,55.0,14.81
5267,56.2,14.81
5268,58.1,14.81
5269,55.1,14.81
5270,55.9,14.81
5271,55.8,14.82
5272,55.0,14.82
5273,56.5,14.82
5274,53.5,14.84
5275,57.8,14.84
5276,56.6,14.84
5277,55.1,14.84
5278,56.9,14.84
5279,51.1,14.84
5280,54.7,14.84
5281,56.0,14.84
5282,59.3,14.85
5283,54.0,14.85
5284,57.3,14.85
5285,54.2,14.86
5286,56.5,14.86
5287,54.4,14.86
5288,56.2,14.86
5289,57.0,14.86
5290,55.8,14.86
5291,55.5,14.86
5292,55.3,14.87
5293,56.0,14.87
5294,53.0,14.88
5295,54.2,14.88
5296,55.0,14.88
5297,57.6,14.89
5298,56.1,14.89
5299,55.5,14.89
5300,57.0,14.9
5301,57.0,14.91
5302,55.3,14.92
5303,53.4,14.93
5304,55.0,14.93
5305,55.9,14.93
5306,56.0,14.93
5307,54.0,14.93
5308,54.0,14.93
5309,56.9,14.93
5310,57.2,14.94
5311,55.9,14.94
5312,57.0,14.94
5313,57.1,14.95
5314,54.2,14.95
5315,54.0,14.95
5316,53.0,14.96
5317,53.4,14.96
5318,55.0,14.96
5319,60.0,14.97
5320,54.4,14.97
5321,54.2,14.97
5322,54.8,14.98
5323,53.2,14.98
5324,57.6,14.98
5325,55.3,14.98
5326,58.0,14.98
5327,54.6,14.98
5328,53.6,14.98
5329,55.8,14.99
5330,50.3,14.99
5331,55.6,15.0
5332,58.2,15.0
5333,55.1,15.0
5334,59.8,15.0
5335,56.2,15.01
5336,60.5,15.01
5337,57.2,15.01
5338,52.8,15.01
5339,55.0,15.02
5340,54.5,15.02
5341,56.4,15.03
5342,54.9,15.03
5343,57.0,15.03
5344,56.9,15.03
5345,55.0,15.03
5346,55.9,15.04
5347,55.6,15.05
5348,57.9,15.05
5349,57.4,15.05
5350,59.7,15.06
5351,55.5,15.06
5352,53.1,15.06
5353,58.0,15.07
5354,55.1,15.07
5355,57.0,15.07
5356,55.9,15.07
5357,56.2,15.08
5358,54.2,15.08
5359,57.0,15.08
5360,57.4,15.08
5361,56.5,15.08
5362,53.1,15.08
5363,53.2,15.08
5364,54.2,15.08
5365,55.8,15.09
5366,57.0,15.09
5367,55.0,15.09
5368,58.1,15.1
5369,55.2,15.1
5370,58.3,15.1
5371,57.4,15.1
5372,56.3,15.1
5373,57.0,15.11
5374,58.1,15.11
5375,57.8,15.11
5376,56.0,15.12
5377,58.3,15.12
5378,56.2,15.12
5379,54.3,15.13
5380,56.6,15.13
5381,54.0,15.13
5382,54.2,15.13
5383,53.0,15.13
5384,56.5,15.13
5385,56.9,15.14
5386,57.2,15.14
5387,55.8,15.14
5388,58.0,15.14
5389,58.3,15.14
5390,55.3,15.15
5391,58.2,15.15
5392,52.1,15.15
5393,53.6,15.15
5394,56.5,15.16
5395,56.2,15.16
5396,54.3,15.16
5397,55.4,15.17
5398,54.0,15.17
5399,58.1,15.17
5400,54.8,15.17
5401,53.9,15.17
5402,54.1,15.17
5403,56.5,15.18
5404,58.0,15.18
5405,56.0,15.18
5406,54.0,15.19
5407,54.7,15.19
5408,56.9,15.2
5409,54.5,15.2
5410,54.0,15.2
5411,56.3,15.2
5412,57.0,15.2
5413,55.1,15.2
5414,57.8,15.2
5415,57.5,15.2
5416,58.8,15.21
5417,58.2,15.21
5418,56.5,15.22
5419,58.2,15.23
5420,58.4,15.23
5421,53.5,15.24
5422,55.8,15.24
5423,51.8,15.24
5424,58.6,15.24
5425,56.0,15.25
5426,54.8,15.26
5427,56.6,15.26
5428,56.9,15.26
5429,55.2,15.27
5430,54.7,15.27
5431,55.8,15.27
5432,56.2,15.27
5433,53.4,15.27
5434,55.1,15.28
5435,58.0,15.28
5436,57.3,15.28
5437,56.4,15.28
5438,52.6,15.29
5439,55.7,15.29
5440,54.2,15.29
5441,56.5,15.29
5442,56.3,15.29
5443,55.2,15.29
5444,54.2,15.3
5445,58.0,15.3
5446,54.6,15.31
5447,57.4,15.32
5448,56.0,15.33
5449,55.8,15.33
5450,59.6,15.34
5451,55.3,15.34
5452,54.9,15.35
5453,56.3,15.35
5454,56.5,15.35
5455,54.7,15.35
5456,57.0,15.35
5457,55.0,15.36
5458,57.0,15.36
5459,55.2,15.36
5460,58.4,15.36
5461,54.1,15.36
5462,56.8,15.37
5463,56.7,15.37
5464,53.0,15.37
5465,58.7,15.38
5466,55.4,15.38
5467,53.4,15.39
5468,54.4,15.39
5469,53.7,15.4
5470,56.9,15.4
5471,56.2,15.4
5472,55.2,15.4
5473,55.7,15.4
5474,60.4,15.41
5475,58.0,15.41
5476,59.6,15.42
5477,56.6,15.42
5478,56.0,15.42
5479,55.3,15.42
5480,57.4,15.43
5481,56.0,15.43
5482,54.5,15.43
5483,55.5,15.43
5484,58.3,15.44
5485,56.0,15.44
5486,58.8,15.44
5487,56.7,15.45
5488,55.6,15.45
5489,54.8,15.45
5490,57.7,15.45
5491,56.7,15.45
5492,55.5,15.46
5493,59.8,15.46
5494,57.0,15.47
5495,57.0,15.47
5496,59.0,15.47
5497,59.3,15.47
5498,53.8,15.48
5499,55.8,15.48
5500,56.0,15.48
5501,57.2,15.48
5502,54.3,15.48
5503,56.8,15.48
5504,56.7,15.48
5505,51.9,15.49
5506,53.8,15.49
5507,57.7,15.49
5508,58.0,15.5
5509,54.3,15.5
5510,54.6,15.5
5511,55.7,15.5
5512,56.0,15.5
5513,56.9,15.5
5514,55.4,15.51
5515,52.8,15.51
5516,54.7,15.51
5517,57.5,15.51
5518,57.3,15.52
5519,54.5,15.52
5520,55.2,15.52
5521,55.0,15.52
5522,56.3,15.53
5523,54.4,15.53
5524,59.1,15.54
5525,54.5,15.54
5526,57.4,15.54
5527,57.3,15.54
5528,56.6,15.54
5529,56.9,15.54
5530,56.5,15.55
5531,59.4,15.55
5532,53.3,15.55
5533,59.2,15.55
5534,56.4,15.55
5535,53.6,15.56
5536,53.2,15.56
5537,56.0,15.56
5538,52.0,15.57
5539,57.5,15.57
5540,57.0,15.57
5541,56.5,15.57
5542,54.3,15.57
5543,59.2,15.57
5544,56.1,15.58
5545,57.9,15.59
5546,57.8,15.59
5547,56.0,15.59
5548,58.0,15.59
5549,55.6,15.6
5550,58.2,15.6
5551,56.1,15.61
5552,57.0,15.61
5553,54.5,15.61
5554,59.1,15.61
5555,56.8,15.62
5556,59.3,15.62
5557,55.0,15.62
5558,58.4,15.62
5559,54.8,15.63
5560,53.5,15.63
5561,58.0,15.63
5562,56.5,15.64
5563,59.5,15.64
5564,57.0,15.64
5565,54.5,15.64
5566,55.2,15.64
5567,56.7,15.64
5568,60.3,15.64
5569,55.0,15.64
5570,58.0,15.65
5571,56.3,15.65
5572,56.5,15.65
5573,58.2,15.65
5574,56.6,15.65
5575,58.2,15.65
5576,56.0,15.66
5577,59.1,15.66
5578,57.6,15.66
5579,55.5,15.66
5580,59.9,15.66
5581,57.1,15.66
5582,59.8,15.67
5583,56.0,15.67
5584,56.0,15.67
5585,56.8,15.67
5586,57.4,15.67
5587,55.9,15.68
5588,53.2,15.68
5589,54.4,15.68
5590,57.1,15.68
5591,58.1,15.69
5592,58.2,15.69
5593,55.2,15.69
5594,54.5,15.7
5595,56.3,15.7
5596,56.6,15.7
5597,55.9,15.71
5598,57.5,15.71
5599,55.5,15.71
5600,55.0,15.72
5601,58.0,15.72
5602,56.8,15.72
5603,56.5,15.72
5604,54.7,15.72
5605,57.3,15.73
5606,55.0,15.74
5607,58.0,15.75
5608,58.8,15.75
5609,57.7,15.75
5610,56.8,15.75
5611,58.1,15.75
5612,56.7,15.75
5613,56.0,15.76
5614,55.4,15.76
5615,55.0,15.76
5616,54.2,15.78
5617,58.1,15.78
5618,55.3,15.78
5619,57.8,15.79
5620,54.1,15.79
5621,55.0,15.79
5622,55.2,15.79
5623,55.8,15.8
5624,55.5,15.8
5625,56.0,15.8
5626,54.6,15.81
5627,54.4,15.81
5628,56.5,15.81
5629,57.7,15.82
5630,57.0,15.82
5631,57.3,15.83
5632,49.8,15.83
5633,56.9,15.83
5634,55.4,15.83
5635,57.0,15.84
5636,55.6,15.84
5637,55.6,15.84
5638,58.0,15.84
5639,58.2,15.84
5640,57.1,15.84
5641,54.1,15.85
5642,55.5,15.86
5643,58.2,15.86
5644,60.8,15.86
5645,55.6,15.87
5646,56.9,15.88
5647,59.0,15.88
5648,56.5,15.88
5649,59.6,15.89
5650,59.4,15.89
5651,58.4,15.89
5652,54.9,15.89
5653,56.5,15.9
5654,54.0,15.9
5655,55.7,15.9
5656,54.5,15.9
5657,57.6,15.91
5658,55.3,15.91
5659,53.7,15.91
5660,57.5,15.91
5661,55.0,15.91
5662,56.3,15.91
5663,57.7,15.91
5664,54.2,15.91
5665,55.0,15.92
5666,58.1,15.92
5667,55.2,15.92
5668,56.2,15.92
5669,55.0,15.92
5670,55.5,15.92
5671,54.1,15.92
5672,55.4,15.93
5673,56.5,15.93
5674,56.6,15.94
5675,54.5,15.94
5676,57.0,15.95
5677,54.5,15.95
5678,56.7,15.96
5679,55.3,15.96
5680,55.0,15.96
5681,57.0,15.96
5682,58.2,15.97
5683,57.5,15.97
5684,56.8,15.98
5685,53.7,15.98
5686,58.1,15.98
5687,55.4,15.98
5688,56.8,15.98
5689,53.5,15.99
5690,56.8,15.99
5691,54.5,16.0
5692,57.1,16.0
5693,56.7,16.0
5694,55.0,16.0
5695,58.2,16.0
5696,58.1,16.01
5697,55.4,16.01
5698,56.0,16.01
5699,56.8,16.01
5700,56.4,16.01
5701,56.0,16.01
5702,55.8,16.01
5703,56.0,16.01
5704,57.0,16.02
5705,56.9,16.02
5706,57.3,16.02
5707,56.2,16.02
5708,56.5,16.03
5709,55.1,16.04
5710,55.2,16.04
5711,55.2,16.04
5712,58.0,16.04
5713,54.3,16.05
5714,56.3,16.05
5715,54.6,16.05
5716,56.6,16.05
5717,52.2,16.06
5718,56.0,16.06
5719,59.1,16.06
5720,56.5,16.07
5721,55.3,16.07
5722,57.0,16.07
5723,57.5,16.08
5724,55.3,16.08
5725,58.8,16.09
5726,59.8,16.09
5727,57.8,16.09
5728,55.2,16.09
5729,56.9,16.11
5730,57.7,16.11
5731,57.7,16.11
5732,54.7,16.11
5733,56.3,16.11
5734,56.3,16.11
5735,58.3,16.12
5736,58.0,16.12
5737,54.8,16.12
5738,57.0,16.13
5739,53.3,16.13
5740,55.7,16.13
5741,56.0,16.13
5742,55.0,16.14
5743,57.1,16.14
5744,59.1,16.15
5745,56.9,16.15
5746,58.6,16.15
5747,58.9,16.15
5748,58.4,16.16
5749,55.8,16.16
5750,55.2,16.16
5751,51.9,16.18
5752,62.3,16.18
5753,57.6,16.18
5754,55.0,16.18
5755,57.3,16.19
5756,54.5,16.19
5757,58.1,16.19
5758,53.8,16.19
5759,57.7,16.2
5760,55.0,16.2
5761,52.8,16.21
5762,55.5,16.23
5763,58.0,16.23
5764,55.6,16.23
5765,54.3,16.23
5766,56.4,16.24
5767,55.9,16.25
5768,55.2,16.25
5769,53.5,16.25
5770,55.0,16.25
5771,57.0,16.27
5772,55.4,16.27
5773,56.0,16.27
5774,56.1,16.28
5775,53.3,16.28
5776,60.2,16.28
5777,57.6,16.3
5778,58.5,16.3
5779,56.0,16.31
5780,56.0,16.31
5781,50.7,16.31
5782,56.8,16.31
5783,59.0,16.31
5784,56.2,16.32
5785,57.9,16.32
5786,58.5,16.32
5787,56.6,16.33
5788,57.5,16.33
5789,57.7,16.33
5790,56.8,16.34
5791,55.4,16.34
5792,54.1,16.34
5793,56.0,16.34
5794,54.5,16.35
5795,58.5,16.35
5796,58.0,16.36
5797,57.3,16.36
5798,56.5,16.36
5799,56.4,16.36
5800,57.9,16.37
5801,57.6,16.38
5802,54.2,16.38
5803,55.8,16.38
5804,60.0,16.38
5805,55.8,16.39
5806,60.0,16.39
5807,54.7,16.39
5808,60.1,16.39
5809,55.0,16.39
5810,58.2,16.4
5811,54.0,16.4
5812,56.0,16.41
5813,57.8,16.41
5814,56.4,16.42
5815,60.1,16.42
5816,54.0,16.43
5817,56.0,16.43
5818,60.0,16.43
5819,58.9,16.43
5820,58.2,16.43
5821,57.0,16.44
5822,56.0,16.44
5823,57.0,16.44
5824,56.2,16.44
5825,58.0,16.44
5826,55.2,16.45
5827,57.6,16.45
5828,57.3,16.45
5829,56.1,16.45
5830,56.2,16.45
5831,56.6,16.45
5832,54.3,16.46
5833,56.0,16.46
5834,59.0,16.46
5835,57.0,16.46
5836,57.0,16.47
5837,58.0,16.47
5838,58.0,16.48
5839,56.0,16.48
5840,53.4,16.48
5841,55.2,16.48
5842,56.0,16.49
5843,55.5,16.49
5844,57.5,16.49
5845,55.7,16.49
5846,57.6,16.5
5847,56.8,16.5
5848,53.6,16.51
5849,55.0,16.51
5850,54.3,16.51
5851,55.8,16.52
5852,57.2,16.52
5853,56.1,16.52
5854,56.9,16.52
5855,56.5,16.53
5856,57.8,16.53
5857,59.4,16.53
5858,58.8,16.53
5859,58.0,16.54
5860,56.8,16.54
5861,59.3,16.54
5862,57.4,16.54
5863,58.0,16.54
5864,58.7,16.54
5865,57.2,16.55
5866,59.0,16.56
5867,57.0,16.56
5868,57.5,16.56
5869,59.7,16.56
5870,57.0,16.56
5871,57.0,16.56
5872,56.3,16.56
5873,60.8,16.57
5874,58.2,16.57
5875,57.8,16.58
5876,58.2,16.58
5877,58.3,16.58
5878,58.5,16.59
5879,55.0,16.59
5880,53.0,16.59
5881,55.2,16.59
5882,56.5,16.59
5883,56.1,16.59
5884,55.9,16.6
5885,56.7,16.6
5886,58.1,16.6
5887,55.8,16.61
5888,59.2,16.61
5889,58.5,16.61
5890,55.0,16.61
5891,57.9,16.62
5892,55.2,16.62
5893,56.8,16.63
5894,55.5,16.63
5895,56.0,16.63
5896,58.7,16.63
5897,59.5,16.63
5898,57.0,16.63
5899,57.7,16.64
5900,57.3,16.64
5901,59.3,16.64
5902,53.5,16.64
5903,56.5,16.64
5904,57.7,16.65
5905,58.5,16.66
5906,57.3,16.66
5907,58.0,16.66
5908,58.4,16.66
5909,58.5,16.66
5910,55.2,16.66
5911,56.0,16.67
5912,52.5,16.67
5913,58.0,16.67
5914,57.5,16.67
5915,56.3,16.69
5916,54.6,16.69
5917,60.1,16.7
5918,59.3,16.7
5919,57.2,16.7
5920,58.2,16.7
5921,60.0,16.7
5922,54.0,16.7
5923,55.9,16.71
5924,55.8,16.71
5925,55.4,16.71
5926,56.7,16.71
5927,54.1,16.72
5928,56.4,16.72
5929,58.6,16.72
5930,57.8,16.72
5931,57.6,16.72
5932,55.3,16.72
5933,57.5,16.73
5934,54.5,16.73
5935,57.0,16.73
5936,52.4,16.73
5937,54.9,16.74
5938,59.2,16.74
5939,58.0,16.75
5940,56.1,16.75
5941,57.4,16.75
5942,59.5,16.76
5943,57.3,16.77
5944,56.7,16.77
5945,57.4,16.77
5946,58.0,16.78
5947,57.6,16.78
5948,58.8,16.79
5949,55.0,16.79
5950,58.0,16.79
5951,59.0,16.8
5952,57.0,16.8
5953,56.0,16.8
5954,56.3,16.8
5955,57.0,16.8
5956,52.8,16.8
5957,55.0,16.8
5958,60.3,16.81
5959,56.8,16.81
5960,59.5,16.81
5961,59.5,16.82
5962,60.5,16.82
5963,51.0,16.82
5964,57.0,16.82
5965,58.1,16.84
5966,57.3,16.84
5967,57.8,16.84
5968,57.7,16.84
5969,54.7,16.84
5970,57.6,16.84
5971,55.6,16.85
5972,56.6,16.85
5973,57.4,16.85
5974,58.2,16.85
5975,54.0,16.87
5976,60.0,16.87
5977,57.2,16.87
5978,57.1,16.88
5979,54.5,16.88
5980,55.9,16.88
5981,55.9,16.88
5982,59.0,16.89
5983,55.2,16.89
5984,57.9,16.9
5985,55.7,16.9
5986,54.3,16.9
5987,56.0,16.9
5988,51.3,16.9
5989,57.0,16.9
5990,54.5,16.9
5991,54.6,16.91
5992,57.1,16.91
5993,56.0,16.91
5994,56.0,16.91
5995,57.5,16.92
5996,55.9,16.92
5997,59.1,16.92
5998,58.5,16.93
5999,57.2,16.93
6000,58.0,16.93
6001,57.5,16.93
6002,56.7,16.93
6003,55.9,16.93
6004,58.3,16.93
6005,56.0,16.94
6006,56.5,16.94
6007,56.3,16.95
6008,58.0,16.95
6009,58.5,16.95
6010,56.4,16.95
6011,57.4,16.95
6012,58.5,16.96
6013,60.0,16.96
6014,54.9,16.96
6015,56.1,16.97
6016,57.3,16.97
6017,57.5,16.97
6018,55.3,16.97
6019,53.6,16.98
6020,53.7,16.98
6021,60.0,16.98
6022,55.8,16.98
6023,57.1,16.98
6024,54.7,16.98
6025,54.0,16.98
6026,54.9,16.98
6027,55.1,16.99
6028,56.8,16.99
6029,54.7,16.99
6030,56.0,17.0
6031,59.7,17.0
6032,53.8,17.0
6033,56.0,17.0
6034,57.0,17.0
6035,55.0,17.0
6036,56.8,17.0
6037,57.1,17.0
6038,58.0,17.01
6039,54.4,17.01
6040,55.0,17.02
6041,55.9,17.02
6042,57.7,17.02
6043,57.4,17.02
6044,59.0,17.02
6045,56.0,17.02
6046,56.7,17.02
6047,57.5,17.03
6048,58.4,17.03
6049,57.0,17.03
6050,60.6,17.03
6051,58.5,17.03
6052,59.0,17.04
6053,56.1,17.04
6054,57.0,17.04
6055,55.5,17.05
6056,58.5,17.06
6057,62.0,17.06
6058,57.2,17.06
6059,56.0,17.06
6060,56.4,17.06
6061,55.5,17.06
6062,58.1,17.07
6063,56.2,17.07
6064,55.0,17.07
6065,58.9,17.07
6066,58.0,17.08
6067,56.7,17.08
6068,54.5,17.08
6069,56.2,17.08
6070,55.7,17.08
6071,56.9,17.09
6072,54.2,17.09
6073,56.0,17.09
6074,58.0,17.1
6075,57.3,17.1
6076,56.1,17.1
6077,53.7,17.1
6078,55.7,17.1
6079,55.5,17.11
6080,55.5,17.11
6081,55.7,17.11
6082,58.0,17.11
6083,56.5,17.12
6084,57.3,17.12
6085,54.7,17.12
6086,56.4,17.12
6087,56.8,17.12
6088,56.1,17.13
6089,56.4,17.13
6090,56.0,17.14
6091,54.3,17.14
6092,56.2,17.15
6093,56.0,17.16
6094,56.5,17.16
6095,57.9,17.16
6096,59.6,17.17
6097,58.6,17.17
6098,54.5,17.17
6099,59.4,17.17
6100,58.3,17.18
6101,55.0,17.19
6102,55.6,17.2
6103,50.5,17.2
6104,54.4,17.21
6105,58.0,17.21
6106,57.0,17.21
6107,57.2,17.21
6108,59.5,17.22
6109,55.7,17.22
6110,53.5,17.22
6111,58.5,17.22
6112,57.0,17.22
6113,58.0,17.23
6114,57.0,17.23
6115,57.5,17.23
6116,54.9,17.23
6117,56.5,17.24
6118,57.2,17.24
6119,53.8,17.25
6120,58.2,17.25
6121,56.5,17.25
6122,55.1,17.25
6123,55.2,17.26
6124,58.0,17.26
6125,57.0,17.26
6126,54.4,17.26
6127,56.0,17.28
6128,56.5,17.28
6129,57.7,17.28
6130,53.8,17.29
6131,58.6,17.3
6132,56.0,17.3
6133,54.3,17.3
6134,59.0,17.3
6135,57.0,17.31
6136,53.2,17.31
6137,53.3,17.32
6138,55.0,17.32
6139,56.3,17.32
6140,59.8,17.32
6141,57.7,17.33
6142,60.5,17.33
6143,56.9,17.34
6144,57.5,17.34
6145,56.8,17.34
6146,56.5,17.35
6147,56.8,17.35
6148,58.4,17.35
6149,54.3,17.35
6150,57.1,17.36
6151,58.0,17.36
6152,54.0,17.36
6153,59.0,17.36
6154,59.8,17.36
6155,51.8,17.36
6156,57.0,17.36
6157,56.3,17.36
6158,56.4,17.37
6159,54.8,17.37
6160,57.0,17.37
6161,58.3,17.37
6162,58.7,17.37
6163,55.5,17.37
6164,56.0,17.38
6165,54.4,17.38
6166,53.3,17.38
6167,57.1,17.38
6168,56.7,17.39
6169,61.0,17.4
6170,56.9,17.4
6171,57.2,17.4
6172,57.4,17.4
6173,57.0,17.41
6174,56.0,17.41
6175,56.3,17.41
6176,59.1,17.41
6177,55.9,17.42
6178,57.7,17.42
6179,58.1,17.42
6180,57.3,17.42
6181,58.0,17.43
6182,58.2,17.43
6183,56.5,17.43
6184,58.0,17.43
6185,58.7,17.44
6186,57.7,17.44
6187,55.8,17.45
6188,56.3,17.45
6189,58.1,17.46
6190,55.0,17.46
6191,59.5,17.46
6192,55.0,17.46
6193,60.3,17.47
6194,55.0,17.47
6195,56.7,17.47
6196,55.7,17.47
6197,55.1,17.47
6198,54.5,17.47
6199,57.5,17.47
6200,60.0,17.47
6201,56.5,17.47
6202,52.7,17.48
6203,54.3,17.48
6204,56.2,17.48
6205,56.2,17.49
6206,57.8,17.49
6207,57.2,17.5
6208,55.0,17.51
6209,58.4,17.52
6210,57.4,17.52
6211,60.7,17.52
6212,60.0,17.52
6213,57.0,17.52
6214,56.5,17.53
6215,59.0,17.54
6216,58.2,17.54
6217,57.3,17.54
6218,56.5,17.54
6219,58.7,17.55
6220,60.4,17.55
6221,56.7,17.55
6222,59.0,17.56
6223,57.3,17.56
6224,57.0,17.56
6225,57.9,17.57
6226,58.3,17.57
6227,55.0,17.58
6228,55.5,17.58
6229,56.6,17.59
6230,58.7,17.59
6231,56.5,17.59
6232,57.4,17.6
6233,57.5,17.6
6234,57.5,17.6
6235,58.9,17.6
6236,58.3,17.6
6237,57.3,17.6
6238,57.7,17.6
6239,56.4,17.61
6240,60.2,17.61
6241,57.0,17.62
6242,57.0,17.62
6243,59.6,17.63
6244,56.4,17.63
6245,59.2,17.64
6246,57.0,17.64
6247,56.0,17.65
6248,53.7,17.65
6249,59.1,17.65
6250,56.0,17.66
6251,55.4,17.66
6252,58.1,17.66
6253,56.6,17.66
6254,57.8,17.66
6255,56.6,17.66
6256,57.0,17.66
6257,58.0,17.66
6258,57.0,17.67
6259,56.8,17.67
6260,53.6,17.67
6261,57.3,17.67
6262,58.9,17.67
6263,56.6,17.68
6264,59.0,17.68
6265,57.1,17.68
6266,60.2,17.68
6267,56.5,17.68
6268,57.0,17.69
6269,59.4,17.69
6270,59.5,17.7
6271,57.3,17.7
6272,58.5,17.7
6273,58.8,17.71
6274,53.5,17.71
6275,58.0,17.71
6276,57.7,17.71
6277,56.0,17.71
6278,54.7,17.72
6279,58.5,17.72
6280,56.0,17.72
6281,59.5,17.72
6282,58.0,17.72
6283,58.5,17.73
6284,57.5,17.73
6285,59.1,17.73
6286,56.0,17.73
6287,58.0,17.73
6288,58.0,17.74
6289,58.8,17.74
6290,54.7,17.75
6291,56.3,17.75
6292,54.6,17.75
6293,56.4,17.75
6294,56.3,17.75
6295,54.0,17.75
6296,56.3,17.75
6297,59.7,17.76
6298,58.0,17.77
6299,58.1,17.77
6300,55.4,17.77
6301,56.3,17.79
6302,56.5,17.8
6303,55.3,17.8
6304,56.1,17.8
6305,56.7,17.81
6306,56.5,17.81
6307,59.1,17.81
6308,57.9,17.82
6309,54.4,17.82
6310,58.2,17.82
6311,57.2,17.83
6312,54.7,17.83
6313,56.0,17.83
6314,55.5,17.83
6315,57.5,17.83
6316,54.9,17.84
6317,53.8,17.84
6318,58.5,17.84
6319,57.5,17.85
6320,55.8,17.86
6321,54.6,17.86
6322,59.5,17.86
6323,57.2,17.87
6324,58.0,17.87
6325,56.9,17.87
6326,57.8,17.87
6327,55.5,17.88
6328,60.5,17.88
6329,57.2,17.88
6330,60.0,17.89
6331,53.6,17.89
6332,56.6,17.91
6333,56.6,17.91
6334,56.8,17.91
6335,58.3,17.91
6336,56.5,17.92
6337,55.1,17.92
6338,56.0,17.92
6339,60.5,17.92
6340,56.9,17.93
6341,60.0,17.94
6342,55.4,17.94
6343,54.8,17.94
6344,58.2,17.95
6345,57.8,17.95
6346,57.4,17.95
6347,53.5,17.95
6348,57.3,17.95
6349,56.3,17.96
6350,56.7,17.96
6351,57.4,17.96
6352,55.9,17.97
6353,54.5,17.97
6354,55.5,17.97
6355,56.5,17.97
6356,59.7,17.97
6357,55.0,17.98
6358,55.0,17.98
6359,55.4,17.99
6360,56.9,17.99
6361,56.5,18.0
6362,56.4,18.01
6363,54.8,18.01
6364,57.7,18.02
6365,56.5,18.03
6366,56.0,18.03
6367,55.7,18.03
6368,59.0,18.04
6369,55.7,18.04
6370,62.0,18.04
6371,57.7,18.04
6372,58.8,18.04
6373,56.2,18.05
6374,56.0,18.05
6375,58.0,18.05
6376,56.0,18.06
6377,56.0,18.06
6378,56.4,18.06
6379,54.6,18.06
6380,56.0,18.07
6381,56.0,18.07
6382,57.5,18.07
6383,58.7,18.07
6384,55.2,18.08
6385,58.7,18.08
6386,57.3,18.08
6387,55.6,18.08
6388,56.0,18.09
6389,56.3,18.09
6390,57.0,18.09
6391,59.5,18.09
6392,58.0,18.1
6393,56.0,18.1
6394,59.6,18.1
6395,57.5,18.1
6396,55.0,18.11
6397,56.2,18.11
6398,58.5,18.11
6399,56.8,18.11
6400,58.3,18.12
6401,62.0,18.12
6402,57.1,18.12
6403,57.5,18.13
6404,57.0,18.13
6405,56.7,18.13
6406,59.2,18.14
6407,58.0,18.14
6408,57.0,18.15
6409,58.0,18.15
6410,57.1,18.15
6411,61.0,18.15
6412,56.0,18.16
6413,55.3,18.16
6414,54.0,18.16
6415,59.8,18.16
6416,59.2,18.17
6417,57.5,18.18
6418,57.2,18.18
6419,56.5,18.18
6420,57.0,18.18
6421,54.0,18.19
6422,56.8,18.19
6423,58.6,18.19
6424,59.1,18.19
6425,58.2,18.21
6426,59.7,18.21
6427,57.3,18.21
6428,59.0,18.22
6429,57.5,18.22
6430,58.1,18.22
6431,56.1,18.22
6432,58.4,18.22
6433,60.2,18.23
6434,59.4,18.23
6435,56.3,18.23
6436,56.6,18.23
6437,61.3,18.24
6438,57.5,18.24
6439,57.0,18.24
6440,58.0,18.25
6441,58.0,18.25
6442,57.8,18.25
6443,56.6,18.25
6444,57.8,18.25
6445,56.1,18.26
6446,57.9,18.26
6447,58.5,18.27
6448,57.3,18.27
6449,55.9,18.29
