,death,pm10median,pm25median,o3median,so2median,time,tmpd
386,126,-10.90545032,,-18.6237168,-2.481050657,-2170.5,27.0
387,131,-19.99348534,,-17.28783186,0.5191718465,-2169.5,21.0
388,115,-16.99674267,,-15.93542082,0.1064657259,-2168.5,24.5
389,142,-9.026058632,,-17.03638654,-0.304222915,-2167.5,14.5
390,122,2.0358306189,,-18.19962528,-2.2099694480000003,-2166.5,9.0
391,124,7.9804560261,,-18.07906229,3.8516687026999996,-2165.5,7.0
392,112,4.7809903622,,-14.50494373,7.508486884500001,-2164.5,21.5
393,126,-6.1530944629999995,,-14.53754481,3.2125640303,-2163.5,35.5
394,127,-20.12703583,,-1.2463554079999999,-2.0922194430000003,-2162.5,50.5
395,118,-1.071895425,,-5.029183691,-3.636875767,-2161.5,46.0
396,119,-30.10784314,,-3.3981001280000003,-5.578773794,-2160.5,28.0
397,111,-20.150326800000002,,1.21128922,-0.670256692,-2159.5,22.5
398,120,-1.595744681,,-9.820735573,6.797191799,-2158.5,24.0
399,135,8.5392156863,,-10.27742194,-1.9222391840000002,-2157.5,16.5
400,119,-6.506535948,,-6.6467227179999995,-1.6469471830000002,-2156.5,4.0
401,110,-4.452459016000001,,-5.425992035,-1.308548482,-2155.5,3.0
402,123,-11.39344262,,-7.302025747999999,2.9618335092000003,-2154.5,16.5
403,108,-0.518032787,,-13.25766381,0.5755435885,-2153.5,14.5
404,135,0.7627118643999999,,-12.46606799,0.6184010986,-2152.5,17.5
405,124,-7.645901639,,-3.218200482,-0.7865651840000001,-2151.5,16.0
406,131,-15.52631579,,3.7014505738,-3.5827330639999997,-2150.5,16.0
407,139,0.4868421053,,-6.981171097000001,-0.172448827,-2149.5,9.0
408,113,-1.5460526319999999,,-13.51814439,5.8734530074,-2148.5,7.0
409,126,,,-16.10518426,9.8681732546,-2147.5,27.5
410,138,-8.249823446,,-6.456377709,0.2239513054,-2146.5,26.0
411,119,-9.633663366,,-18.40792492,2.9409236536,-2145.5,26.5
412,122,16.270627063,,-14.51481784,-0.838001398,-2144.5,31.0
413,124,18.184818482,,-16.4920756,1.2006597074,-2143.5,31.5
414,128,33.240924092,,-15.58596908,7.137949588200001,-2142.5,32.0
415,147,-6.719471947000001,,-1.334688719,-2.986723905,-2141.5,21.5
416,125,-15.56779661,,-7.5042950589999995,-1.986723905,-2140.5,16.5
417,156,-20.80794702,,-7.1837164289999995,-0.461817015,-2139.5,40.0
418,123,0.178807947,,-1.203170314,-2.463446438,-2138.5,27.0
419,119,21.367040245,,-6.3370720039999995,,-2137.5,22.0
420,131,,,-11.10658532,-2.6723721190000003,-2136.5,20.5
421,117,9.8476821192,,-11.34166337,2.8904829943,-2135.5,39.5
422,145,-15.848901099999999,,8.8354486574,-2.75246424,-2134.5,32.0
423,126,9.6589403974,,-8.343614703,3.7398571828,-2133.5,34.5
424,112,-15.32119205,,-8.359709946,-2.373263287,-2132.5,39.5
425,111,-14.30794702,,-2.708353994,-0.130791791,-2131.5,41.0
426,117,-11.325581399999999,,-0.40099081,-1.767745039,-2130.5,35.5
427,118,-27.42857143,,8.6923576684,-2.558179755,-2129.5,27.0
428,116,-16.33898305,,5.721807303099999,-2.9608836710000004,-2128.5,28.5
429,144,-4.543046358,,-14.73393834,2.1439222209,-2127.5,31.0
430,132,,,-7.043866325,1.9817031198,-2126.5,36.0
431,142,13.511551155,,-13.855901600000001,1.6409069431999999,-2125.5,42.0
432,154,,,-12.15780665,2.6506656601,-2124.5,48.5
433,142,,,-6.232279015,-2.435501645,-2123.5,34.0
434,110,3.2957516339999997,,-3.514762945,-1.361395287,-2122.5,38.0
435,126,-8.478827362,,-13.34651074,0.6009781077,-2121.5,46.5
436,137,-21.58441558,,-2.680384485,-3.115147139,-2120.5,43.0
437,130,,,-1.273839936,-3.301176655,-2119.5,26.5
438,132,-17.54368932,,0.1037692147,-3.3820521230000002,-2118.5,24.0
439,112,-7.587096774,,-3.52490609,-3.299956579,-2117.5,23.5
440,130,-11.0133884,,-4.414201822,-2.159572071,-2116.5,32.5
441,138,,,-14.34658575,0.24098587,-2115.5,34.0
442,130,2.2733118971,,-7.809105002999999,-1.660430858,-2114.5,34.5
443,109,-14.76774194,,-3.160309748,-1.97463208,-2113.5,32.0
444,117,-36.78456592,,8.3202874698,-5.428541654,-2112.5,28.5
445,145,-20.72435897,,11.591460829,-2.759846964,-2111.5,30.0
446,124,21.159219457,,-7.65487656,0.2101978064,-2110.5,46.5
447,136,39.259615385,,5.7737253158,0.7069299029,-2109.5,56.0
448,113,7.237942122200001,,-4.64061584,-2.416205496,-2108.5,56.5
449,132,-19.83870968,,-3.6630022230000003,-2.524596281,-2107.5,53.0
450,140,14.194174757,,-5.52665834,-2.096435894,-2106.5,39.0
451,139,10.185064935,,-5.816503646,-1.813171979,-2105.5,40.0
452,121,-7.4019370460000005,,-15.602646,1.8994332381,-2104.5,48.5
453,139,-15.76143791,,-13.64792464,-3.094463958,-2103.5,45.5
454,122,-11.79672131,,-9.142786682,-2.360778512,-2102.5,40.5
455,113,-1.848684211,,-8.61259711,-0.27912085600000003,-2101.5,42.0
456,121,-14.85148515,,8.8208760539,,-2100.5,42.0
457,125,-4.719471947,,-17.14027423,-2.685609525,-2099.5,54.0
458,120,-18.83154921,,-3.197073244,-3.164756,-2098.5,53.5
459,130,,,1.3982476393,0.0467480874,-2097.5,57.5
460,144,-2.552980132,,4.6563581286,2.4424053002,-2096.5,69.5
461,111,-26.42384106,,3.1809208575,-4.537330982,-2095.5,50.0
462,133,-12.45182724,,-4.427552896,-2.6423651180000003,-2094.5,50.0
463,125,-12.46333333,,-12.43512992,1.0153858552,-2093.5,51.5
464,126,14.21957672,,-8.274971301,2.9717643043,-2092.5,52.5
465,121,-9.578595318,,-9.586607764,-2.4277278890000002,-2091.5,43.0
466,118,-13.60200669,,2.1284326564,-3.249162909,-2090.5,46.0
467,116,-6.615384615,,-0.304115896,-0.9605917390000001,-2089.5,47.5
468,87,,,1.5859321822,4.3369434724,-2088.5,53.0
469,122,-19.61538462,,-0.539325607,-2.6076574669999997,-2087.5,43.0
470,116,-15.92592593,,-2.135040203,-2.96998141,-2086.5,41.5
471,123,-1.615384615,,-4.602894317,-0.113476052,-2085.5,47.5
472,118,31.304347826,,12.320087790999999,-0.626436809,-2084.5,59.0
473,109,-3.7583892619999997,,0.7099336522,-1.20951119,-2083.5,42.5
474,117,7.1946308725,,-4.801280519,3.4964505146,-2082.5,40.5
475,110,7.1812080537,,-4.863029311,0.8747869576,-2081.5,45.5
476,150,-4.589285714,,-8.384428883,1.0311922987,-2080.5,37.0
477,122,6.1677852349,,-0.20069683800000002,4.3616204709,-2079.5,45.5
478,117,-0.771812081,,-3.3305061069999997,-1.5041068000000002,-2078.5,44.0
479,94,-10.76174497,,-2.806946917,-0.632049361,-2077.5,45.0
480,116,-0.695652174,,-3.4548825310000004,-0.212214519,-2076.5,54.0
481,121,-25.69899666,,-4.27661008,-1.9101558719999998,-2075.5,48.5
482,122,-24.26923077,,-1.424818695,-2.075054386,-2074.5,39.5
483,109,-11.75503356,,0.5650855327000001,-0.10465311699999999,-2073.5,48.5
484,123,3.2751677852,,-4.053628764,0.4692317208,-2072.5,49.0
485,100,-11.60738255,,-3.53452294,-0.252795093,-2071.5,54.0
486,110,-11.54362416,,6.4423082878999995,-2.189699421,-2070.5,53.0
487,125,5.436241610700001,,6.451898191000001,-1.571225355,-2069.5,57.0
488,127,1.6472914669,,9.6182574925,-0.933283887,-2068.5,56.5
489,113,3.5284280936,,6.3088300349,0.1401747656,-2067.5,52.5
490,115,6.893096034400001,,-1.0894354659999999,-0.249457147,-2066.5,54.5
491,115,15.618729097000001,,-1.275899017,-0.805587825,-2065.5,61.5
492,129,38.719063545,,5.5730512780999995,2.7831848557999996,-2064.5,62.0
493,137,320.72483221,,24.350300735,-1.97261412,-2063.5,67.5
494,134,-12.76416256,,-0.438168501,-4.125168451,-2062.5,56.0
495,124,-8.167785235,,-6.168073207999999,-1.881171276,-2061.5,57.0
496,121,14.788590604000001,,-5.376406542000001,5.254376097,-2060.5,60.5
497,107,10.859060402999999,,7.081824338,5.3032684604,-2059.5,67.0
498,112,-14.06375839,,3.6235934583,-2.827384227,-2058.5,58.0
499,106,16.070469799,,3.7608222612,1.7319899499,-2057.5,60.0
500,121,24.090604026999998,,9.9402915527,2.7947360171,-2056.5,71.0
501,113,,,-3.4835777830000003,-1.427972266,-2055.5,55.5
502,93,-14.91891892,,1.2213622404,-3.759124665,-2054.5,52.0
503,108,-8.945945946,,2.9559157191,-2.9854428910000004,-2053.5,55.0
504,104,-0.855218855,,2.9227728581,-2.9732798910000002,-2052.5,60.0
505,106,19.212121212,,0.6652601249,-1.9234136999999998,-2051.5,63.0
506,121,9.9321834699,,11.665260125,-2.802533286,-2050.5,64.5
507,108,,,16.790326247,-2.792881685,-2049.5,66.0
508,111,-0.624161074,,-6.084739875,-3.210489972,-2048.5,53.5
509,109,-17.60402685,,6.7069267916,-4.5667236760000005,-2047.5,53.0
510,104,-18.5033557,,0.8951896477,-1.201982415,-2046.5,48.5
511,115,8.4563758389,,1.0647766616,1.2008293422,-2045.5,60.5
512,116,25.476089785,,15.247639299000001,-0.060367399999999995,-2044.5,69.5
513,128,,,14.032581493,0.1499982199,-2043.5,73.0
514,128,,,17.940129924,-1.196130273,-2042.5,74.0
515,115,31.66,,25.002090539,-0.528757392,-2041.5,75.5
516,146,104.75083056,,22.97475555,3.0370063321,-2040.5,76.0
517,114,98.77076412,,22.026226138000002,7.4374271972,-2039.5,76.5
518,107,6.7457627119,,6.849755550199999,-0.321179082,-2038.5,63.0
519,101,-15.23920266,,2.9801903329000003,-3.6325355580000003,-2037.5,58.5
520,117,10.733333333,,-1.26407964,1.4824495844999999,-2036.5,62.5
521,115,24.76,,18.07424816,2.3838892837,-2035.5,73.0
522,120,,,21.080972632,-0.222117879,-2034.5,78.0
523,102,95.63879598700001,,25.081926791999997,3.6660095666,-2033.5,79.0
524,103,33.641509434,,2.9011449027999996,-0.252047418,-2032.5,63.0
525,103,,,5.641422216900001,-3.2099730689999997,-2031.5,56.0
526,127,-13.44816054,,2.4152601249,-3.337680225,-2030.5,56.0
527,123,6.4832214765,,7.318384024299999,0.0724924864,-2029.5,67.0
528,110,6.4343434343,,21.069689042,1.9975870851,-2028.5,72.0
529,98,31.451178451,,23.439985556999996,0.2390694141,-2027.5,78.0
530,129,50.88383838399999,,26.923051278000003,2.8200773385000004,-2026.5,82.0
531,102,34.351351351,,19.128668522,0.2361192101,-2025.5,81.5
532,112,-4.674576271,,2.2561839744,0.3398398295,-2024.5,71.0
533,95,2.3322033898,,8.034397474,0.2632681921,-2023.5,68.5
534,137,11.308474575999998,,13.050199712000001,-3.843000112,-2022.5,74.5
535,116,,,32.081926792,-2.396851381,-2021.5,82.0
536,114,49.18707483,,32.288423915,0.753515632,-2020.5,88.5
537,109,37.18707483,,25.451251265,1.9739723175,-2019.5,86.5
538,122,40.18707483,,26.604765731,-2.7834119310000003,-2018.5,82.5
539,112,-17.83276451,,4.3735934583,-3.870126645,-2017.5,70.0
540,108,,,8.3363277534,-1.2221168470000001,-2016.5,77.5
541,122,,,33.116342843000005,-0.519769429,-2015.5,84.5
542,118,-20.26923077,,-0.24487147899999998,-7.1100204520000005,-2014.5,63.5
543,105,-22.92439863,,-6.931828372999999,-3.8034901660000004,-2013.5,64.0
544,89,,,8.448528357999999,1.1398549837,-2012.5,72.5
545,115,-26.88659794,,2.2485934583000002,-6.605558563,-2011.5,63.0
546,116,-32.8390411,,-1.651079191,-5.29734724,-2010.5,61.5
547,116,-24.91752577,,-3.2969125239999997,-1.5835791240000001,-2009.5,66.0
548,108,-17.43859649,,-2.914769899,-3.571023445,-2008.5,65.0
549,108,,,12.369472985,2.315249264,-2007.5,69.5
550,123,6.938566552899999,,19.863143202,0.1382289837,-2006.5,73.0
551,120,,,29.050280361,2.9559796698,-2005.5,79.5
552,134,71.924398625,,26.623505185,6.4805288201,-2004.5,82.5
553,102,72.11340206199999,,24.09551039,2.8790744417000003,-2003.5,85.0
554,131,63.879310345,,18.237455689,-0.268379498,-2002.5,83.0
555,105,41.424137931,,22.545449368000003,-0.74421538,-2001.5,82.5
556,109,,,14.494921038,-1.7806303730000002,-2000.5,75.5
557,98,-1.5896551719999998,,8.2154814924,-1.520851568,-1999.5,76.5
558,108,-29.57931034,,1.0692197624,-5.261997032,-1998.5,71.5
559,108,6.462068965499999,,5.522136139800001,2.2384563289,-1997.5,80.0
560,109,19.487889273,,20.547338294,-1.1229902809999999,-1996.5,87.0
561,99,34.496527778,,15.46449132,-0.8660673590000001,-1995.5,86.5
562,123,9.5243055556,,10.421417534,0.5330174192,-1994.5,85.0
563,109,-21.49825784,,4.1283552674,-4.364149902,-1993.5,78.0
564,101,,,-1.588579191,-4.1328742730000005,-1992.5,71.5
565,119,-8.40625,,-0.02928522,-3.31531625,-1991.5,75.0
566,132,-12.44294425,,1.8932254779,1.6621223031999999,-1990.5,74.0
567,115,-11.48251748,,-3.253242752,-0.498526439,-1989.5,71.5
568,99,-28.56491228,,-1.030638309,-3.87161733,-1988.5,71.0
569,106,-15.55789474,,1.4759239147,-4.160496332,-1987.5,72.0
570,112,10.442105263,,7.7282760706,-0.288055854,-1986.5,75.5
571,115,-4.526315789,,12.5658769,-2.063580473,-1985.5,75.5
572,121,-18.83787594,,-3.2126046789999996,-3.736600477,-1984.5,73.5
573,110,15.466666667,,6.1931716273,-0.018290618,-1983.5,76.0
574,96,24.515789474,,22.632030758000003,0.9798238275,-1982.5,84.0
575,121,29.58245614,,30.846328046,,-1981.5,83.0
576,110,-3.3614035089999996,,19.516620403,,-1980.5,82.5
577,89,,,14.27880853,6.0892984541,-1979.5,79.0
578,123,20.052631579,,16.554114978,0.7353179209,-1978.5,89.0
579,139,23.453900709000003,,23.015110396,1.3134663726,-1977.5,89.5
580,125,21.492907800999998,,13.213075945999998,2.0641186763,-1976.5,88.0
581,146,22.436170213,,15.433712157999999,4.8945292962,-1975.5,87.0
582,152,20.521276596,,10.521695442999999,-1.8432799480000002,-1974.5,76.5
583,121,,,11.128668522,-2.218762984,-1973.5,76.5
584,130,-1.783333333,,15.107835188,0.37146880200000004,-1972.5,78.0
585,144,23.476868327,,26.623116378000002,0.427770913,-1971.5,84.0
586,108,24.430604982,,3.4445307577,-0.411900445,-1970.5,79.0
587,110,-7.715302491,,4.7386528765,-1.9524334069999998,-1969.5,76.5
588,114,,,3.282581493,-1.3982257359999999,-1968.5,82.0
589,95,22.259786477,,-0.185174665,2.3694617434,-1967.5,83.5
590,102,30.263157895,,10.200957646,-1.267641139,-1966.5,83.5
591,113,,,13.602283045,-0.041550498,-1965.5,83.0
592,132,-11.64412811,,10.87706077,0.852297656,-1964.5,84.0
593,106,25.326241135,,7.9586323588,2.0492408665,-1963.5,86.0
594,141,25.488012735999998,,10.891110427000001,-0.380159289,-1962.5,88.0
595,168,19.416370107,,7.7754847487,-1.1659734929999999,-1961.5,80.5
596,125,-12.69569776,,-9.295503585,-3.255336544,-1960.5,71.5
597,100,-12.21708185,,11.767590580999999,0.1402176262,-1959.5,73.0
598,85,,,-0.204664812,-3.086794945,-1958.5,70.5
599,92,-4.322580645,,-1.337053165,-0.27158476800000003,-1957.5,70.0
600,117,3.6043165468000002,,6.0435889777,-1.452282595,-1956.5,75.0
601,124,45.561151079,,-4.25616566,-3.248659967,-1955.5,71.0
602,103,7.719298245599999,,-4.70006289,-3.191460362,-1954.5,69.5
603,112,-2.4086021509999997,,-9.651060026,-0.7783584509999999,-1953.5,66.0
604,98,,,-17.93231756,,-1952.5,65.0
605,79,45.563176895,,-7.0826848689999995,,-1951.5,64.0
606,114,-14.41877256,,-5.336269113,-3.6062927489999996,-1950.5,60.0
607,95,-6.519855596,,-7.2656416329999995,1.1210205175,-1949.5,63.0
608,112,7.8440476189999995,,4.7065763421,-1.324047968,-1948.5,70.5
609,121,4.4347826087,,10.222646467,3.8966439482,-1947.5,72.0
610,120,21.338181818,,8.3887512654,4.0725782519,-1946.5,73.0
611,105,-5.690909091,,6.4121946834,-2.3897205169999998,-1945.5,72.0
612,108,-15.70437956,,6.9075814929999995,-2.364063817,-1944.5,63.0
613,106,,,-1.804961988,-6.2950276039999995,-1943.5,54.0
614,119,-11.14035088,,-12.53403361,-0.245708382,-1942.5,55.0
615,120,-10.19982226,,0.6026675714,2.3918223961000002,-1941.5,60.5
616,117,10.23465704,,9.1863057713,-1.8420408019999999,-1940.5,70.0
617,112,22.260869565,,-8.922389604,0.11379488730000001,-1939.5,66.0
618,129,33.232727273,,-6.146455825,10.269703122000001,-1938.5,67.5
619,123,,,5.2992067524,-0.470670669,-1937.5,71.0
620,133,-7.923076922999999,,-7.1466284270000004,-1.6237149469999999,-1936.5,75.5
621,102,14.149090909000002,,-11.7618814,-1.0136997490000001,-1935.5,63.0
622,99,14.124087590999999,,-3.4375211830000003,-1.3989415180000002,-1934.5,66.0
623,104,-5.8832116789999995,,-6.389550087999999,0.045668508,-1933.5,64.5
624,117,11.203636364000001,,-10.93087782,3.3361567629000004,-1932.5,65.5
625,103,,,-0.221977625,-0.397931156,-1931.5,78.0
626,121,0.7058823529000001,,-6.430469242000001,-2.658501357,-1930.5,76.5
627,103,-17.84306569,,-12.0938868,,-1929.5,67.0
628,128,-9.835766422999999,,-12.65414781,-3.17466119,-1928.5,60.0
629,101,,,-17.95444332,6.0280453627999995,-1927.5,58.5
630,128,,,-9.581296078,-1.7311767359999999,-1926.5,70.0
631,107,,,-8.470276167,-2.349609122,-1925.5,60.0
632,95,6.6872807018,,-12.30696027,-2.673207633,-1924.5,56.5
633,120,,,-2.466774084,-0.567881303,-1923.5,61.5
634,107,,,9.1960352728,1.2715697999,-1922.5,64.5
635,107,,,1.2603000770000001,2.2380663687,-1921.5,71.0
636,130,,,-9.674482772000001,0.0685317861,-1920.5,61.5
637,85,,,-8.973446802,-0.23438472300000002,-1919.5,67.5
638,138,10.45,,-13.25586488,-2.502970729,-1918.5,68.5
639,109,-31.27472527,,-16.34407635,-3.209151406,-1917.5,62.0
640,108,-21.28676471,,-7.603795875,-6.640937165,-1916.5,56.5
641,129,,,-17.6275491,-1.909403374,-1915.5,53.5
642,122,-10.36397059,,-12.96933957,-3.345875805,-1914.5,43.0
643,97,-13.33088235,,-15.95771227,-4.406819431000001,-1913.5,43.0
644,117,-6.410714286,,-17.58893092,-1.366827616,-1912.5,43.5
645,124,,,-14.82125035,0.9053467674,-1911.5,47.5
646,110,12.503676470999999,,-14.72012547,-2.11866325,-1910.5,52.0
647,107,,,-14.90231506,-2.4034955940000002,-1909.5,54.5
648,118,-4.361623616,,-4.873112401,-3.1128942680000002,-1908.5,58.0
649,108,4.5904059041,,-11.98244288,-3.283703927,-1907.5,42.5
650,112,-14.49122807,,-12.81320926,-2.8488561310000002,-1906.5,39.0
651,108,,,-16.55301749,-0.307699463,-1905.5,39.5
652,106,15.544117647,,-9.061213002,3.3899804616000004,-1904.5,58.0
653,139,7.4375,,9.3468614993,-2.615938099,-1903.5,66.5
654,120,-0.540441176,,0.26392499140000003,-2.522902271,-1902.5,62.5
655,121,,,-20.68528098,-2.986105751,-1901.5,53.0
656,121,-18.375,,-14.65576323,-2.842855713,-1900.5,49.5
657,118,-15.38970588,,-13.54908813,-2.3493334790000002,-1899.5,43.5
658,123,-19.45220588,,-21.19410839,-1.1317998409999999,-1898.5,42.0
659,101,-12.50367647,,-18.92696598,-1.6864533380000002,-1897.5,46.5
660,94,-11.44117647,,-16.29977771,-2.117901868,-1896.5,42.0
661,115,-13.50367647,,-15.86206848,-3.0109428339999997,-1895.5,43.5
662,115,-14.30357143,,-20.28450653,-2.553345461,-1894.5,33.5
663,138,-9.649446494,,-19.01060084,-3.3436756780000003,-1893.5,35.0
664,132,-9.740740741,,-20.88928574,-1.291329635,-1892.5,36.5
665,131,,,-17.13191073,1.9331550746000001,-1891.5,45.0
666,129,-4.8888888889999995,,-13.85719084,-3.1513382880000003,-1890.5,37.0
667,114,-15.87360595,,-15.57832206,,-1889.5,33.5
668,120,-18.88916256,,-16.19363247,-2.511241037,-1888.5,33.0
669,116,-7.880597015,,-17.87954604,2.7347374694999997,-1887.5,39.0
670,139,-8.791044776,,-14.60751492,-1.73348331,-1886.5,40.0
671,125,-15.7752809,,-14.19258415,1.9503682163999998,-1885.5,43.5
672,132,-9.759398496000001,,-17.7165518,0.7407677838,-1884.5,50.5
673,133,-15.72075472,,-19.11016459,-1.6776070330000001,-1883.5,52.5
674,125,-25.75,,-18.2297878,-4.061954999,-1882.5,41.5
675,105,,,-6.858111634,-3.387207703,-1881.5,33.5
676,114,-30.24714829,,-15.35843679,-0.7696094790000001,-1880.5,39.0
677,108,-2.239543726,,-16.58438073,-0.02262437,-1879.5,42.0
678,111,-17.26335878,,-19.93118748,-1.853945393,-1878.5,43.5
679,93,-27.19923372,,-13.86791587,-2.7317863019999997,-1877.5,42.5
680,108,-17.21428571,,-12.06366611,-3.594414384,-1876.5,39.5
681,120,-27.1,,-17.43213715,-3.5967777610000002,-1875.5,41.5
682,124,-30.11923077,,-13.19104028,-2.350007632,-1874.5,45.0
683,118,,,-14.68118035,-0.33467456,-1873.5,47.5
684,132,,,-18.66967276,0.9220721397,-1872.5,56.0
685,127,-19.28571429,,-11.94770928,-3.328969067,-1871.5,48.0
686,108,-19.01724138,,-13.01427001,-2.230129105,-1870.5,38.5
687,134,-33.5019305,,-17.69766935,5.977849114700001,-1869.5,43.5
688,117,-28.42248062,,-19.43554012,-1.7283535369999998,-1868.5,44.0
689,115,-21.41085271,,-14.16583452,-3.7485950139999997,-1867.5,36.5
690,109,-21.52123552,,-15.3397424,-0.419335731,-1866.5,33.0
691,112,-11.61776062,,-16.190882000000002,3.0370878049,-1865.5,34.5
692,125,-5.034482758999999,,-18.6557443,6.838052713200001,-1864.5,41.5
693,122,-20.71317829,,-15.47685066,11.516141924000001,-1863.5,46.5
694,146,-14.6770428,,-10.81493233,6.1889770379,-1862.5,49.0
695,112,-29.57976654,,-10.27908238,-3.5211318639999996,-1861.5,54.0
696,106,-33.57976654,,-5.155506882,-3.488934894,-1860.5,37.0
697,105,-36.57976654,,-12.62250593,-2.7117704939999996,-1859.5,28.0
698,100,-13.73214286,,-16.48244544,-0.22457595100000002,-1858.5,33.5
699,113,-19.97265625,,-16.11562084,-3.275721752,-1857.5,30.5
700,109,-14.52734375,,-14.08803584,-3.093989435,-1856.5,23.5
701,128,-12.48627451,,-17.55078907,3.8467490949000003,-1855.5,34.0
702,116,,,-10.50349149,-0.735014232,-1854.5,43.0
703,97,-18.43307087,,-10.84359121,-2.499683177,-1853.5,32.5
704,115,-1.517857143,,-15.91151447,1.8732895821000002,-1852.5,38.5
705,109,-1.476377953,,-11.95700337,2.8671615253,-1851.5,42.0
706,122,-11.27952756,,-11.38760733,-2.175735323,-1850.5,35.0
707,121,-1.04743083,,-11.45788251,-2.252500252,-1849.5,27.0
708,98,-3.956692913,,-13.45956937,-0.66588595,-1848.5,21.5
709,132,,,-11.92648133,-1.6597209730000002,-1847.5,18.5
710,103,-10.2287234,,-13.59446321,-2.446179306,-1846.5,11.0
711,132,-11.91304348,,-16.03008219,2.2036511201,-1845.5,18.5
712,123,7.2055335968,,-14.75511433,-0.35149060600000004,-1844.5,34.5
713,132,,,-13.42786905,-0.049095034,-1843.5,37.5
714,139,,,-6.94346939,-3.247025378,-1842.5,18.0
715,118,-5.46031746,,-15.00372375,-0.136715166,-1841.5,10.5
716,117,-12.76666667,,-11.93637177,-2.26313562,-1840.5,16.0
717,110,-1.3904382469999998,,-16.04996917,1.0742275643,-1839.5,22.0
718,106,,,-12.7587095,1.0848653095,-1838.5,39.0
719,146,,,-6.582190036,-2.4548633730000002,-1837.5,44.5
720,108,,,-7.884924863999999,-2.025839183,-1836.5,33.0
721,136,,,-14.68711874,0.9412077393000001,-1835.5,36.0
722,129,-15.25,,-8.021409632000001,-1.215471934,-1834.5,41.0
723,108,,,-13.52644995,0.5766275182,-1833.5,33.5
